Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour Turkey Stage 3: Challengers 1,Main Event,Lower Final,FUT Esports vs Papara SuperMassive,Breeze,FUT Esports,13,6,7,,Papara SuperMassive,7,1,6,,33:54
Champions Tour Turkey Stage 3: Challengers 1,Main Event,Lower Final,FUT Esports vs Papara SuperMassive,Icebox,FUT Esports,13,6,6,1,Papara SuperMassive,15,6,6,3,
Champions Tour Turkey Stage 3: Challengers 1,Main Event,Grand Final,Oxygen Esports vs Papara SuperMassive,Ascent,Oxygen Esports,14,5,7,2,Papara SuperMassive,12,5,7,0,50:14
Champions Tour Turkey Stage 3: Challengers 1,Main Event,Grand Final,Oxygen Esports vs Papara SuperMassive,Bind,Oxygen Esports,8,5,3,,Papara SuperMassive,13,6,7,,41:58
Champions Tour Turkey Stage 3: Challengers 1,Main Event,Grand Final,Oxygen Esports vs Papara SuperMassive,Icebox,Oxygen Esports,2,2,0,,Papara SuperMassive,13,3,10,,24:20
Champions Tour Turkey Stage 3: Challengers 1,Main Event,Grand Final,Oxygen Esports vs Papara SuperMassive,Haven,Oxygen Esports,10,7,3,,Papara SuperMassive,13,8,5,,41:38
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,tyeasy vs Young Talents,Icebox,tyeasy,13,8,5,,Young Talents,11,7,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,tyeasy vs Young Talents,Ascent,tyeasy,14,3,9,2,Young Talents,12,3,9,0,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,KANAFI vs hellons,Split,KANAFI,6,5,1,,hellons,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,KANAFI vs hellons,Icebox,KANAFI,5,4,1,,hellons,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Ne Priehali vs Team Sloniki,Bind,Ne Priehali,10,5,5,,Team Sloniki,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Ne Priehali vs Team Sloniki,Ascent,Ne Priehali,2,2,0,,Team Sloniki,13,3,10,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Born to win vs mcchicken,Split,Born to win,13,9,4,,mcchicken,3,0,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Ksenox vs trying to win,Ascent,Ksenox,13,6,7,,trying to win,8,2,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Ksenox vs trying to win,Split,Ksenox,13,8,5,,trying to win,4,0,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,4ru+1kz vs StrongUnion,Haven,4ru+1kz,13,10,3,,StrongUnion,6,4,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,4ru+1kz vs StrongUnion,Ascent,4ru+1kz,13,6,7,,StrongUnion,11,5,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,EZ KATKA vs Nomads,Bind,EZ KATKA,13,11,2,,Nomads,3,2,1,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,EZ KATKA vs Nomads,Haven,EZ KATKA,13,10,3,,Nomads,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Olympus vs nway,Bind,Olympus,8,2,6,,nway,13,3,10,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Olympus vs nway,Ascent,Olympus,11,7,4,,nway,13,8,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Aspire vs Ajin,Haven,Aspire,13,12,1,,Ajin,0,0,0,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Aspire vs Ajin,Icebox,Aspire,13,9,4,,Ajin,5,2,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,WeDontNeedMana vs BadLeg,Bind,WeDontNeedMana,0,0,0,,BadLeg,13,1,12,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,WeDontNeedMana vs BadLeg,Ascent,WeDontNeedMana,1,1,0,,BadLeg,13,2,11,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,PURPURE vs deathwish,Bind,PURPURE,3,1,2,,deathwish,13,2,11,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,PURPURE vs deathwish,Split,PURPURE,8,5,3,,deathwish,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Yakuza vs FORMULA 1,Haven,Yakuza,13,8,5,,FORMULA 1,10,6,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Yakuza vs FORMULA 1,Breeze,Yakuza,13,8,5,,FORMULA 1,7,3,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Vengeance vs BUYKEY,Icebox,Vengeance,13,12,1,,BUYKEY,0,0,0,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Vengeance vs BUYKEY,Ascent,Vengeance,13,10,3,,BUYKEY,3,1,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Anyway vs ZXC GAMING,Bind,Anyway,13,10,3,,ZXC GAMING,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Anyway vs ZXC GAMING,Split,Anyway,13,9,4,,ZXC GAMING,5,2,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Moscow Five jr vs ENRAGED,Haven,Moscow Five jr,12,6,6,0,ENRAGED,14,6,6,2,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Moscow Five jr vs ENRAGED,Breeze,Moscow Five jr,13,8,5,,ENRAGED,10,6,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Moscow Five jr vs ENRAGED,Split,Moscow Five jr,13,8,5,,ENRAGED,4,0,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,tp i 2 luza vs chill boys,Haven,tp i 2 luza,10,6,4,,chill boys,13,7,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,tp i 2 luza vs chill boys,Bind,tp i 2 luza,13,10,3,,chill boys,5,3,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,tp i 2 luza vs chill boys,Split,tp i 2 luza,7,4,3,,chill boys,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,1280x960 vs feelmyhack,Ascent,1280x960,13,9,4,,feelmyhack,5,2,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,1280x960 vs feelmyhack,Haven,1280x960,13,5,8,,feelmyhack,10,3,7,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,ZOTIX vs TEAM SPACE,Ascent,ZOTIX,2,2,0,,TEAM SPACE,13,3,10,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,ZOTIX vs TEAM SPACE,Bind,ZOTIX,8,4,4,,TEAM SPACE,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Epq vs 368,Ascent,Epq,11,4,7,,368,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Epq vs 368,Icebox,Epq,13,9,4,,368,9,6,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Epq vs 368,Bind,Epq,8,4,4,,368,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,zTitans vs 7UP,Split,zTitans,13,6,7,,7UP,9,3,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,zTitans vs 7UP,Ascent,zTitans,13,12,1,,7UP,0,0,0,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Generation Wonders vs Nice one. nice shoot,Split,Generation Wonders,13,10,3,,Nice one. nice shoot,4,2,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Generation Wonders vs Nice one. nice shoot,Bind,Generation Wonders,16,5,7,4,Nice one. nice shoot,14,5,7,2,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,SMARACIS eSports vs FUTURE5STARS,Ascent,SMARACIS eSports,13,9,4,,FUTURE5STARS,5,2,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,SMARACIS eSports vs FUTURE5STARS,Haven,SMARACIS eSports,13,11,2,,FUTURE5STARS,3,2,1,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,eXiLe eSports vs Event Horizon,Icebox,eXiLe eSports,13,12,1,,Event Horizon,1,1,0,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,eXiLe eSports vs Event Horizon,Bind,eXiLe eSports,13,11,2,,Event Horizon,3,2,1,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,No Pressure vs NoAvocado,Ascent,No Pressure,13,10,3,,NoAvocado,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,No Pressure vs NoAvocado,Haven,No Pressure,13,9,4,,NoAvocado,3,0,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,1000-7 vs MBVINO,Icebox,1000-7,3,3,0,,MBVINO,13,4,9,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Axsor vs Just is Smart,Bind,Axsor,13,11,2,,Just is Smart,1,0,1,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Axsor vs Just is Smart,Ascent,Axsor,13,10,3,,Just is Smart,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,ANBU vs Que la famille,Split,ANBU,5,5,0,,Que la famille,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,ANBU vs Que la famille,Bind,ANBU,7,4,3,,Que la famille,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Deja Vu vs meme666,Ascent,Deja Vu,13,9,4,,meme666,11,8,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,Deja Vu vs meme666,Icebox,Deja Vu,13,6,7,,meme666,11,5,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,ULUGBEK vs 969 gang,Ascent,ULUGBEK,10,7,3,,969 gang,13,8,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,ULUGBEK vs 969 gang,Haven,ULUGBEK,13,7,6,,969 gang,6,1,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 64,ULUGBEK vs 969 gang,Bind,ULUGBEK,5,3,2,,969 gang,13,4,9,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Team Sloniki vs Born to win,Ascent,Team Sloniki,1,0,1,,Born to win,13,1,12,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Team Sloniki vs Born to win,Haven,Team Sloniki,9,8,1,,Born to win,13,9,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Ksenox vs 4ru+1kz,Breeze,Ksenox,13,8,5,,4ru+1kz,9,5,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Ksenox vs 4ru+1kz,Ascent,Ksenox,13,6,7,,4ru+1kz,6,0,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,EZ KATKA vs nway,Icebox,EZ KATKA,13,8,5,,nway,7,3,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,EZ KATKA vs nway,Ascent,EZ KATKA,11,4,7,,nway,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,EZ KATKA vs nway,Bind,EZ KATKA,9,7,2,,nway,13,8,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Aspire vs BadLeg,Ascent,Aspire,13,6,7,,BadLeg,7,1,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Aspire vs BadLeg,Bind,Aspire,10,4,6,,BadLeg,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Aspire vs BadLeg,Icebox,Aspire,13,11,2,,BadLeg,4,3,1,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,deathwish vs Yakuza,Ascent,deathwish,13,5,8,,Yakuza,7,0,7,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,deathwish vs Yakuza,Haven,deathwish,15,6,6,3,Yakuza,13,6,6,1,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Vengeance vs Anyway,Breeze,Vengeance,13,7,6,,Anyway,5,0,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Vengeance vs Anyway,Haven,Vengeance,15,5,7,3,Anyway,13,5,7,1,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Moscow Five jr vs chill boys,Bind,Moscow Five jr,13,8,5,,chill boys,8,4,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Moscow Five jr vs chill boys,Breeze,Moscow Five jr,12,5,7,0,chill boys,14,5,7,2,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Moscow Five jr vs chill boys,Split,Moscow Five jr,13,9,4,,chill boys,6,3,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,1280x960 vs TEAM SPACE,Ascent,1280x960,13,6,7,,TEAM SPACE,8,2,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,1280x960 vs TEAM SPACE,Icebox,1280x960,13,10,3,,TEAM SPACE,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,ValorantEXEC vs 368,Ascent,ValorantEXEC,4,4,0,,368,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,ValorantEXEC vs 368,Haven,ValorantEXEC,3,2,1,,368,13,3,10,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,zTitans vs Generation Wonders,Split,zTitans,13,12,1,,Generation Wonders,0,0,0,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,zTitans vs Generation Wonders,Ascent,zTitans,12,8,4,0,Generation Wonders,14,8,4,2,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,zTitans vs Generation Wonders,Breeze,zTitans,13,6,7,,Generation Wonders,10,4,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,SMARACIS eSports vs Hollywood,Split,SMARACIS eSports,13,9,4,,Hollywood,3,0,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,SMARACIS eSports vs Hollywood,Ascent,SMARACIS eSports,13,10,3,,Hollywood,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,No Pressure vs MBVINO,Icebox,No Pressure,13,8,5,,MBVINO,7,3,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,No Pressure vs MBVINO,Ascent,No Pressure,13,8,5,,MBVINO,4,0,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Axsor vs Que la famille,Bind,Axsor,13,11,2,,Que la famille,1,0,1,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Axsor vs Que la famille,Ascent,Axsor,13,8,5,,Que la famille,9,5,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Deja Vu vs 969 gang,Ascent,Deja Vu,13,10,3,,969 gang,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 32,Deja Vu vs 969 gang,Breeze,Deja Vu,13,12,1,,969 gang,5,5,0,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,tyeasy vs Born to win,Split,tyeasy,13,9,4,,Born to win,11,8,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,tyeasy vs Born to win,Ascent,tyeasy,13,8,4,1,Born to win,15,8,4,3,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,tyeasy vs Born to win,Haven,tyeasy,13,7,6,,Born to win,6,1,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Axsor vs Deja Vu,Haven,Axsor,13,9,4,,Deja Vu,5,2,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Axsor vs Deja Vu,Split,Axsor,13,8,5,,Deja Vu,10,6,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Ksenox vs nway,Split,Ksenox,13,11,2,,nway,3,2,1,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Ksenox vs nway,Ascent,Ksenox,13,10,3,,nway,2,0,2,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Aspire vs deathwish,Ascent,Aspire,13,8,5,,deathwish,7,3,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Aspire vs deathwish,Haven,Aspire,7,5,2,,deathwish,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Aspire vs deathwish,Bind,Aspire,13,9,4,,deathwish,8,5,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Vengeance vs Moscow Five jr,Icebox,Vengeance,13,6,7,,Moscow Five jr,7,1,6,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,Vengeance vs Moscow Five jr,Split,Vengeance,13,8,5,,Moscow Five jr,4,0,4,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,1280x960 vs 368,Ascent,1280x960,13,9,4,,368,7,4,3,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,1280x960 vs 368,Icebox,1280x960,13,7,6,,368,10,5,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,zTitans vs SMARACIS eSports,Breeze,zTitans,5,1,4,,SMARACIS eSports,13,2,11,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,zTitans vs SMARACIS eSports,Ascent,zTitans,11,7,4,,SMARACIS eSports,13,8,5,,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,eXiLe eSports vs No Pressure,Icebox,eXiLe eSports,12,4,8,0,No Pressure,14,4,8,2,
Champions Tour CIS Stage 3: Challengers 1,Open Qualifier,Round of 16,eXiLe eSports vs No Pressure,Ascent,eXiLe eSports,5,3,2,,No Pressure,13,4,9,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,GMT Esports vs tyeasy,Split,GMT Esports,13,8,5,,tyeasy,7,3,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,GMT Esports vs tyeasy,Icebox,GMT Esports,13,9,4,,tyeasy,7,4,3,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,AG vs Ksenox,Split,AG,13,5,8,,Ksenox,8,1,7,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,AG vs Ksenox,Haven,AG,13,5,8,,Ksenox,9,2,7,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Singularity vs Aspire,Icebox,Team Singularity,13,8,5,,Aspire,11,7,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Singularity vs Aspire,Ascent,Team Singularity,13,6,7,,Aspire,8,2,6,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Aim.Attack vs 1280x960,Split,Aim.Attack,13,8,5,,1280x960,6,2,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Aim.Attack vs 1280x960,Ascent,Aim.Attack,13,7,6,,1280x960,5,0,5,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,One Breath Gaming vs SMARACIS eSports,Breeze,One Breath Gaming,6,3,3,,SMARACIS eSports,13,4,9,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,One Breath Gaming vs SMARACIS eSports,Ascent,One Breath Gaming,13,8,5,,SMARACIS eSports,8,4,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,One Breath Gaming vs SMARACIS eSports,Icebox,One Breath Gaming,13,8,5,,SMARACIS eSports,8,4,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Divinity vs No Pressure,Split,Team Divinity,5,3,2,,No Pressure,13,4,9,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Team Divinity vs No Pressure,Icebox,Team Divinity,10,5,5,,No Pressure,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Gambit Esports vs Axsor,Icebox,Gambit Esports,13,9,4,,Axsor,4,1,3,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,Gambit Esports vs Axsor,Bind,Gambit Esports,17,4,8,5,Axsor,15,4,8,3,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,forZe vs Vengeance,Haven,forZe,13,7,6,,Vengeance,8,3,5,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Round of 16,forZe vs Vengeance,Icebox,forZe,13,8,5,,Vengeance,11,7,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,GMT Esports vs AG,Haven,GMT Esports,13,6,7,,AG,6,0,6,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,GMT Esports vs AG,Icebox,GMT Esports,13,9,4,,AG,4,1,3,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,tyeasy vs Ksenox,Split,tyeasy,13,7,6,,Ksenox,5,0,5,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,tyeasy vs Ksenox,Ascent,tyeasy,13,5,8,,Ksenox,10,3,7,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,No Pressure vs Gambit Esports,Icebox,No Pressure,11,7,4,,Gambit Esports,13,8,5,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,No Pressure vs Gambit Esports,Bind,No Pressure,11,2,9,,Gambit Esports,13,3,10,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Team Singularity vs forZe,Icebox,Team Singularity,6,5,1,,forZe,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Team Singularity vs forZe,Haven,Team Singularity,10,4,6,,forZe,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Aim.Attack vs One Breath Gaming,Split,Aim.Attack,7,4,3,,One Breath Gaming,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Upper Quarterfinals,Aim.Attack vs One Breath Gaming,Ascent,Aim.Attack,5,2,3,,One Breath Gaming,13,3,10,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,Aspire vs Vengeance,Ascent,Aspire,3,3,0,,Vengeance,13,4,9,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,Aspire vs Vengeance,Icebox,Aspire,12,6,6,0,Vengeance,14,6,6,2,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,1280x960 vs SMARACIS eSports,Ascent,1280x960,13,8,5,,SMARACIS eSports,4,0,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,1280x960 vs SMARACIS eSports,Split,1280x960,15,6,6,3,SMARACIS eSports,17,6,6,5,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,1280x960 vs SMARACIS eSports,Icebox,1280x960,6,5,1,,SMARACIS eSports,13,6,7,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,Team Divinity vs Axsor,Haven,Team Divinity,11,6,5,,Axsor,13,7,6,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 1,Team Divinity vs Axsor,Bind,Team Divinity,2,2,0,,Axsor,13,3,10,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 2,No Pressure vs tyeasy,Haven,No Pressure,13,11,2,,tyeasy,3,2,1,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 2,No Pressure vs tyeasy,Ascent,No Pressure,9,4,5,,tyeasy,13,5,8,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 2,No Pressure vs tyeasy,Split,No Pressure,13,9,4,,tyeasy,4,1,3,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 2,Aim.Attack vs Vengeance,Split,Aim.Attack,13,4,9,,Vengeance,10,2,8,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 2,Aim.Attack vs Vengeance,Ascent,Aim.Attack,13,8,5,,Vengeance,6,2,4,,
Champions Tour CIS Stage 3: Challengers 1,Closed Qualifier,Lower Round 2,Team Singularity vs SMARACIS eSports,Icebox,Team Singularity,13,11,2,,SMARACIS eSports,2,1,1,,35:28
